customer_id,age,age_group,gender,item_purchased,category,purchase_amount_usd,loc,region,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,previous_purchases,payment_method,frequency_of_purchases,purchase_frequency_days
3093,52,Middle-aged,Female,Sunglasses,Accessories,54,Utah,West,L,Silver,Fall,3.5,No,Next Day Air,No,14,Bank Transfer,Bi-Weekly,14
3094,29,Young Adult,Female,Socks,Clothing,63,Pennsylvania,Northeast,L,Red,Summer,4.8,No,Store Pickup,No,17,Cash,Every 3 Months,90
3095,22,Young Adult,Female,Sandals,Footwear,59,Georgia,South,M,Gray,Summer,2.7,No,Store Pickup,No,9,Cash,Weekly,7
3096,62,Senior,Female,Hat,Accessories,53,Minnesota,Midwest,S,Beige,Fall,3.4,No,Standard,No,13,Venmo,Fortnightly,14
3097,69,Senior,Female,Shirt,Clothing,63,Kansas,Midwest,L,White,Winter,3.5,No,Next Day Air,No,20,Bank Transfer,Monthly,30
3098,48,Middle-aged,Female,Shoes,Footwear,33,Delaware,South,M,Silver,Fall,3.7,No,Free Shipping,No,39,Bank Transfer,Quarterly,90
3099,66,Senior,Female,Pants,Clothing,64,New Mexico,West,L,Cyan,Summer,3.3,No,Next Day Air,No,50,Bank Transfer,Quarterly,90
3100,42,Adult,Female,Shirt,Clothing,98,Michigan,Midwest,S,Maroon,Fall,2.9,No,Free Shipping,No,21,Bank Transfer,Bi-Weekly,14
3101,50,Middle-aged,Female,Hat,Accessories,85,Vermont,Northeast,L,Purple,Winter,3.9,No,Express,No,3,Bank Transfer,Weekly,7
3102,32,Adult,Female,Jewelry,Accessories,82,Idaho,West,S,Brown,Summer,2.7,No,Express,No,9,PayPal,Fortnightly,14
3103,51,Middle-aged,Female,Jacket,Outerwear,85,South Dakota,Midwest,M,Green,Summer,4.3,No,Standard,No,29,Cash,Bi-Weekly,14
3104,27,Young Adult,Female,Shirt,Clothing,37,Illinois,Midwest,S,Peach,Winter,3,No,2-Day Shipping,No,42,Bank Transfer,Weekly,7
3105,43,Adult,Female,Pants,Clothing,56,Georgia,South,S,Turquoise,Summer,5,No,2-Day Shipping,No,41,Debit Card,Fortnightly,14
3106,48,Middle-aged,Female,Skirt,Clothing,33,Oregon,West,M,Olive,Fall,2.7,No,Express,No,17,Debit Card,Monthly,30
3107,62,Senior,Female,Sandals,Footwear,57,Alabama,South,M,Yellow,Winter,4.7,No,Next Day Air,No,20,PayPal,Annually,365
3108,65,Senior,Female,Blouse,Clothing,31,Hawaii,West,L,Gray,Winter,4.6,No,Standard,No,18,Credit Card,Bi-Weekly,14
3109,50,Middle-aged,Female,Socks,Clothing,69,Oregon,West,M,Purple,Fall,3.2,No,2-Day Shipping,No,7,PayPal,Monthly,30
3110,60,Senior,Female,Jacket,Outerwear,92,Illinois,Midwest,M,Gray,Winter,4.3,No,Free Shipping,No,47,Bank Transfer,Fortnightly,14
3111,19,Young Adult,Female,Handbag,Accessories,46,Texas,South,L,Lavender,Fall,4.6,No,Next Day Air,No,2,Bank Transfer,Bi-Weekly,14
3112,21,Young Adult,Female,Belt,Accessories,81,Kansas,Midwest,XL,Indigo,Spring,4.9,No,Free Shipping,No,25,Debit Card,Quarterly,90
3113,19,Young Adult,Female,Blouse,Clothing,97,Texas,South,S,Green,Fall,3.8,No,Express,No,26,Venmo,Annually,365
3114,46,Middle-aged,Female,Shirt,Clothing,93,Nebraska,Midwest,L,Green,Summer,2.6,No,Express,No,2,Debit Card,Weekly,7
3115,21,Young Adult,Female,Handbag,Accessories,56,Arkansas,South,M,Olive,Spring,4.7,No,Store Pickup,No,45,Venmo,Bi-Weekly,14
3116,26,Young Adult,Female,Scarf,Accessories,53,South Dakota,Midwest,M,Charcoal,Fall,4.1,No,Free Shipping,No,9,Bank Transfer,Bi-Weekly,14
3117,50,Middle-aged,Female,Coat,Outerwear,66,Montana,West,L,Gray,Spring,3.7,No,Store Pickup,No,1,Venmo,Weekly,7
3118,43,Adult,Female,Hoodie,Clothing,50,Florida,South,M,Olive,Fall,3,No,Free Shipping,No,4,PayPal,Bi-Weekly,14
3119,61,Senior,Female,Shorts,Clothing,97,Virginia,South,L,Blue,Summer,4.7,No,Standard,No,31,Debit Card,Quarterly,90
3120,63,Senior,Female,Sandals,Footwear,79,Louisiana,South,XL,Silver,Winter,4.7,No,2-Day Shipping,No,21,Credit Card,Every 3 Months,90
3121,46,Middle-aged,Female,Shirt,Clothing,76,Louisiana,South,M,Magenta,Fall,4,No,Store Pickup,No,32,Debit Card,Fortnightly,14
3122,63,Senior,Female,Hoodie,Clothing,38,Louisiana,South,L,Black,Fall,2.6,No,Standard,No,16,Venmo,Weekly,7
3123,23,Young Adult,Female,Socks,Clothing,45,Georgia,South,M,Pink,Fall,3,No,Express,No,34,Credit Card,Fortnightly,14
3124,57,Middle-aged,Female,Handbag,Accessories,77,Iowa,Midwest,XL,Red,Fall,3.3,No,Next Day Air,No,40,Venmo,Bi-Weekly,14
3125,57,Middle-aged,Female,Jewelry,Accessories,51,California,West,M,Peach,Summer,3.4,No,Standard,No,4,Cash,Every 3 Months,90
3126,33,Adult,Female,Coat,Outerwear,26,Oregon,West,L,Lavender,Spring,4,No,Standard,No,3,Cash,Quarterly,90
3127,57,Middle-aged,Female,Sunglasses,Accessories,76,Maine,Northeast,L,Lavender,Winter,2.6,No,Store Pickup,No,28,Bank Transfer,Bi-Weekly,14
3128,55,Middle-aged,Female,Gloves,Accessories,94,Louisiana,South,M,Beige,Winter,3.4,No,Free Shipping,No,43,Credit Card,Every 3 Months,90
3129,65,Senior,Female,Jacket,Outerwear,32,Arkansas,South,S,Indigo,Fall,4.4,No,Standard,No,20,Cash,Annually,365
3130,60,Senior,Female,Sandals,Footwear,20,Maryland,South,S,Cyan,Summer,4.7,No,Express,No,40,Venmo,Every 3 Months,90
3131,52,Middle-aged,Female,Pants,Clothing,20,Vermont,Northeast,M,Yellow,Summer,4.5,No,Store Pickup,No,34,Venmo,Every 3 Months,90
3132,34,Adult,Female,Jacket,Outerwear,59,North Dakota,Midwest,M,Peach,Fall,2.9,No,Store Pickup,No,11,Bank Transfer,Every 3 Months,90
3133,33,Adult,Female,Sweater,Clothing,97,Michigan,Midwest,M,Yellow,Summer,4.2,No,Express,No,26,Cash,Quarterly,90
3134,58,Senior,Female,T-shirt,Clothing,68,Arkansas,South,M,Orange,Spring,4.1,No,Next Day Air,No,29,Cash,Bi-Weekly,14
3135,35,Adult,Female,Boots,Footwear,66,Kentucky,South,L,Gray,Spring,4.4,No,Store Pickup,No,47,Bank Transfer,Weekly,7
3136,68,Senior,Female,Shoes,Footwear,85,Indiana,Midwest,L,Yellow,Spring,4.7,No,Free Shipping,No,48,Venmo,Fortnightly,14
3137,58,Senior,Female,Skirt,Clothing,32,Minnesota,Midwest,M,Gray,Fall,3.1,No,Next Day Air,No,29,Cash,Bi-Weekly,14
3138,34,Adult,Female,Coat,Outerwear,44,Louisiana,South,M,Turquoise,Spring,2.7,No,2-Day Shipping,No,14,Bank Transfer,Monthly,30
3139,47,Middle-aged,Female,Blouse,Clothing,95,Kentucky,South,L,Gray,Fall,4.6,No,Next Day Air,No,40,Cash,Every 3 Months,90
3140,35,Adult,Female,Sunglasses,Accessories,85,Georgia,South,M,Olive,Winter,4.4,No,Next Day Air,No,4,Venmo,Weekly,7
3141,34,Adult,Female,Gloves,Accessories,44,Alaska,West,XL,Peach,Summer,4.6,No,Free Shipping,No,37,Bank Transfer,Weekly,7
3142,36,Adult,Female,Sunglasses,Accessories,30,Mississippi,South,S,Peach,Winter,4.9,No,Express,No,47,Credit Card,Bi-Weekly,14
3143,23,Young Adult,Female,Sneakers,Footwear,21,Kansas,Midwest,L,Magenta,Winter,4,No,2-Day Shipping,No,1,Venmo,Quarterly,90
3144,68,Senior,Female,Hoodie,Clothing,22,Arizona,West,M,Purple,Summer,2.9,No,Store Pickup,No,26,Cash,Quarterly,90
3145,23,Young Adult,Female,Boots,Footwear,70,Maine,Northeast,L,Beige,Spring,2.6,No,Free Shipping,No,12,Debit Card,Quarterly,90
3146,57,Middle-aged,Female,Handbag,Accessories,29,Texas,South,XL,Purple,Spring,4.6,No,Standard,No,16,PayPal,Fortnightly,14
3147,21,Young Adult,Female,Shirt,Clothing,83,Virginia,South,S,Yellow,Winter,4.9,No,Free Shipping,No,19,PayPal,Annually,365
3148,45,Middle-aged,Female,Sweater,Clothing,99,North Dakota,Midwest,M,Pink,Winter,4.3,No,Express,No,21,Credit Card,Weekly,7
3149,37,Adult,Female,Shorts,Clothing,35,West Virginia,South,L,Purple,Fall,4.3,No,Free Shipping,No,15,Venmo,Weekly,7
3150,18,Young Adult,Female,Belt,Accessories,40,North Carolina,South,M,Lavender,Winter,4.6,No,Free Shipping,No,9,Venmo,Annually,365
3151,55,Middle-aged,Female,Blouse,Clothing,25,Georgia,South,M,Peach,Spring,2.6,No,Express,No,7,Bank Transfer,Bi-Weekly,14
3152,52,Middle-aged,Female,T-shirt,Clothing,64,New Mexico,West,L,Orange,Fall,3.1,No,2-Day Shipping,No,47,Bank Transfer,Quarterly,90
3153,49,Middle-aged,Female,Belt,Accessories,90,North Carolina,South,M,Red,Fall,3.1,No,Store Pickup,No,17,PayPal,Monthly,30
3154,56,Middle-aged,Female,Socks,Clothing,88,Alabama,South,L,Red,Fall,3.1,No,Next Day Air,No,46,Venmo,Fortnightly,14
3155,27,Young Adult,Female,Belt,Accessories,55,Connecticut,Northeast,M,Gold,Winter,4.4,No,Standard,No,32,Cash,Quarterly,90
3156,22,Young Adult,Female,Handbag,Accessories,90,Montana,West,M,Brown,Fall,4.3,No,Free Shipping,No,34,Cash,Annually,365
3157,18,Young Adult,Female,Shirt,Clothing,50,Montana,West,M,Black,Winter,3.1,No,2-Day Shipping,No,18,Cash,Monthly,30
3158,21,Young Adult,Female,Belt,Accessories,34,Maine,Northeast,L,Red,Fall,3.1,No,Store Pickup,No,5,Debit Card,Fortnightly,14
3159,30,Young Adult,Female,Jewelry,Accessories,77,Mississippi,South,M,Gray,Winter,4.9,No,2-Day Shipping,No,44,Credit Card,Monthly,30
3160,62,Senior,Female,Hat,Accessories,89,Louisiana,South,L,Pink,Winter,2.9,No,Store Pickup,No,4,Bank Transfer,Quarterly,90
3161,28,Young Adult,Female,Backpack,Accessories,87,Nebraska,Midwest,XL,Turquoise,Fall,3.8,No,Next Day Air,No,37,Cash,Fortnightly,14
3162,66,Senior,Female,Dress,Clothing,77,Massachusetts,Northeast,S,Charcoal,Winter,4.2,No,2-Day Shipping,No,43,Cash,Monthly,30
3163,66,Senior,Female,Shoes,Footwear,85,Wisconsin,Midwest,L,Blue,Winter,3.9,No,Standard,No,28,Bank Transfer,Quarterly,90
3164,49,Middle-aged,Female,Pants,Clothing,66,Nebraska,Midwest,XL,Turquoise,Summer,2.8,No,Express,No,36,Cash,Monthly,30
3165,40,Adult,Female,Dress,Clothing,32,Arizona,West,L,Silver,Winter,2.6,No,Standard,No,16,Credit Card,Annually,365
3166,49,Middle-aged,Female,Jacket,Outerwear,92,Hawaii,West,M,Lavender,Spring,3,No,Store Pickup,No,38,Bank Transfer,Every 3 Months,90
3167,19,Young Adult,Female,Shirt,Clothing,80,Georgia,South,M,Gold,Winter,2.7,No,Next Day Air,No,37,Bank Transfer,Fortnightly,14
3168,24,Young Adult,Female,Dress,Clothing,78,Oregon,West,M,Blue,Fall,2.8,No,2-Day Shipping,No,9,Cash,Bi-Weekly,14
3169,31,Young Adult,Female,Jeans,Clothing,24,Montana,West,M,Orange,Spring,2.9,No,2-Day Shipping,No,14,PayPal,Fortnightly,14
3170,35,Adult,Female,T-shirt,Clothing,59,Georgia,South,M,White,Fall,3.8,No,Free Shipping,No,3,Venmo,Weekly,7
3171,65,Senior,Female,Sunglasses,Accessories,41,Rhode Island,Northeast,XL,Charcoal,Spring,4.4,No,Express,No,10,Credit Card,Fortnightly,14
3172,68,Senior,Female,Jewelry,Accessories,26,Tennessee,South,M,Maroon,Spring,3.1,No,Express,No,26,Bank Transfer,Bi-Weekly,14
3173,57,Middle-aged,Female,Socks,Clothing,52,Missouri,Midwest,M,Olive,Fall,3.7,No,Standard,No,30,Debit Card,Bi-Weekly,14
3174,69,Senior,Female,Skirt,Clothing,46,Washington,West,L,Teal,Summer,4.9,No,Next Day Air,No,32,PayPal,Fortnightly,14
3175,45,Middle-aged,Female,Pants,Clothing,52,Oklahoma,South,L,Orange,Winter,3.8,No,Store Pickup,No,35,PayPal,Monthly,30
3176,35,Adult,Female,Socks,Clothing,42,Connecticut,Northeast,M,Maroon,Fall,3.4,No,Store Pickup,No,26,Debit Card,Every 3 Months,90
3177,36,Adult,Female,Sandals,Footwear,37,Arkansas,South,XL,Turquoise,Spring,4.6,No,2-Day Shipping,No,39,Credit Card,Monthly,30
3178,55,Middle-aged,Female,Belt,Accessories,52,Missouri,Midwest,L,Beige,Fall,3.2,No,Standard,No,31,Credit Card,Monthly,30
3179,66,Senior,Female,Sandals,Footwear,34,Washington,West,L,Beige,Spring,2.7,No,Free Shipping,No,28,Credit Card,Annually,365
3180,57,Middle-aged,Female,Shorts,Clothing,88,Idaho,West,M,Olive,Spring,4.3,No,Free Shipping,No,12,Debit Card,Bi-Weekly,14
3181,18,Young Adult,Female,Handbag,Accessories,88,Montana,West,L,Turquoise,Fall,3.8,No,Standard,No,46,PayPal,Weekly,7
3182,31,Young Adult,Female,Jacket,Outerwear,51,Montana,West,M,Charcoal,Summer,4.4,No,Free Shipping,No,27,PayPal,Every 3 Months,90
3183,50,Middle-aged,Female,Sunglasses,Accessories,97,Georgia,South,L,Green,Fall,3.6,No,Free Shipping,No,4,Credit Card,Annually,365
3184,50,Middle-aged,Female,Sneakers,Footwear,56,Mississippi,South,M,Green,Winter,3.5,No,Standard,No,14,Cash,Every 3 Months,90
3185,61,Senior,Female,Sweater,Clothing,53,Hawaii,West,L,Green,Spring,4.2,No,2-Day Shipping,No,30,Venmo,Quarterly,90
3186,52,Middle-aged,Female,Skirt,Clothing,71,Ohio,Midwest,L,Gold,Fall,4.7,No,Express,No,6,PayPal,Annually,365
3187,38,Adult,Female,Jewelry,Accessories,93,Virginia,South,S,Cyan,Winter,4.8,No,Store Pickup,No,43,Venmo,Annually,365
3188,67,Senior,Female,Blouse,Clothing,72,Texas,South,L,Indigo,Winter,3.2,No,Free Shipping,No,28,Debit Card,Weekly,7
3189,42,Adult,Female,Blouse,Clothing,59,Vermont,Northeast,M,Lavender,Winter,3.5,No,Standard,No,39,Bank Transfer,Monthly,30
3190,25,Young Adult,Female,Boots,Footwear,87,Kansas,Midwest,M,Beige,Summer,4.2,No,Store Pickup,No,30,PayPal,Bi-Weekly,14
3191,41,Adult,Female,Jeans,Clothing,78,California,West,S,Purple,Fall,3.4,No,Free Shipping,No,5,Credit Card,Fortnightly,14
3192,62,Senior,Female,Hoodie,Clothing,68,Mississippi,South,XL,Maroon,Winter,4.7,No,Store Pickup,No,42,Credit Card,Every 3 Months,90
3193,19,Young Adult,Female,Sweater,Clothing,76,Iowa,Midwest,S,Maroon,Fall,3,No,Free Shipping,No,20,Cash,Fortnightly,14
3194,63,Senior,Female,Gloves,Accessories,99,Virginia,South,L,Teal,Winter,4,No,Express,No,35,Credit Card,Fortnightly,14
3195,43,Adult,Female,Sneakers,Footwear,52,Maryland,South,L,Gold,Summer,4.6,No,Standard,No,10,Credit Card,Bi-Weekly,14
3196,68,Senior,Female,Sunglasses,Accessories,58,Missouri,Midwest,S,Red,Spring,4.9,No,Next Day Air,No,36,Credit Card,Quarterly,90
3197,24,Young Adult,Female,Belt,Accessories,59,Wisconsin,Midwest,L,Maroon,Winter,2.8,No,Express,No,21,Debit Card,Fortnightly,14
3198,27,Young Adult,Female,Sweater,Clothing,71,Maine,Northeast,M,Teal,Spring,3.2,No,Free Shipping,No,29,Credit Card,Every 3 Months,90
3199,61,Senior,Female,Gloves,Accessories,94,Pennsylvania,Northeast,L,Peach,Winter,2.8,No,Free Shipping,No,39,Debit Card,Weekly,7
3200,59,Senior,Female,Handbag,Accessories,40,Maine,Northeast,XL,Pink,Winter,4.2,No,Express,No,16,PayPal,Monthly,30
3201,67,Senior,Female,Socks,Clothing,24,Missouri,Midwest,L,Black,Spring,4.8,No,Free Shipping,No,32,Credit Card,Monthly,30
3202,46,Middle-aged,Female,Pants,Clothing,38,Vermont,Northeast,S,Indigo,Fall,2.8,No,2-Day Shipping,No,34,Cash,Monthly,30
3203,65,Senior,Female,Scarf,Accessories,37,Wisconsin,Midwest,L,Green,Fall,4.5,No,Standard,No,38,Venmo,Annually,365
3204,63,Senior,Female,Coat,Outerwear,29,New Jersey,Northeast,L,Teal,Spring,4.1,No,Express,No,14,Venmo,Annually,365
3205,57,Middle-aged,Female,Jacket,Outerwear,92,New Mexico,West,XL,Lavender,Fall,4.3,No,Free Shipping,No,23,Debit Card,Bi-Weekly,14
3206,40,Adult,Female,Hoodie,Clothing,24,Colorado,West,XL,Magenta,Fall,4.4,No,2-Day Shipping,No,50,Bank Transfer,Every 3 Months,90
3207,36,Adult,Female,Boots,Footwear,52,California,West,M,Brown,Winter,3,No,Free Shipping,No,49,PayPal,Monthly,30
3208,67,Senior,Female,Socks,Clothing,29,Arizona,West,XL,Beige,Summer,2.7,No,Next Day Air,No,14,PayPal,Annually,365
3209,61,Senior,Female,Jewelry,Accessories,30,Indiana,Midwest,L,Indigo,Winter,3.3,No,2-Day Shipping,No,42,PayPal,Weekly,7
3210,64,Senior,Female,Shoes,Footwear,31,Arkansas,South,L,Peach,Fall,4.3,No,Standard,No,39,Debit Card,Annually,365
3211,30,Young Adult,Female,Socks,Clothing,67,Nevada,West,M,Magenta,Summer,2.9,No,Express,No,43,Venmo,Bi-Weekly,14
3212,53,Middle-aged,Female,Pants,Clothing,65,Rhode Island,Northeast,L,Turquoise,Winter,4.9,No,Standard,No,12,Cash,Monthly,30
3213,27,Young Adult,Female,Sneakers,Footwear,22,Wyoming,West,M,Indigo,Winter,3.6,No,2-Day Shipping,No,21,Debit Card,Weekly,7
3214,27,Young Adult,Female,Sunglasses,Accessories,56,Texas,South,M,Brown,Winter,3.3,No,Standard,No,33,Credit Card,Monthly,30
3215,53,Middle-aged,Female,Skirt,Clothing,78,Washington,West,M,Yellow,Spring,3.1,No,Free Shipping,No,6,Debit Card,Annually,365
3216,34,Adult,Female,Coat,Outerwear,90,Rhode Island,Northeast,M,Magenta,Summer,2.7,No,Free Shipping,No,10,PayPal,Every 3 Months,90
3217,39,Adult,Female,Hoodie,Clothing,85,Illinois,Midwest,S,Olive,Winter,3.4,No,Next Day Air,No,18,Cash,Weekly,7
3218,44,Adult,Female,Sunglasses,Accessories,58,Oregon,West,M,Silver,Fall,3.4,No,Express,No,46,Venmo,Weekly,7
3219,37,Adult,Female,Skirt,Clothing,34,Florida,South,M,Teal,Fall,3.9,No,Express,No,49,PayPal,Monthly,30
3220,57,Middle-aged,Female,Coat,Outerwear,40,Kansas,Midwest,L,White,Summer,3.5,No,2-Day Shipping,No,39,Credit Card,Weekly,7
3221,38,Adult,Female,Handbag,Accessories,29,North Dakota,Midwest,M,Blue,Fall,4.1,No,Free Shipping,No,16,Cash,Monthly,30
3222,21,Young Adult,Female,T-shirt,Clothing,76,New Hampshire,Northeast,M,Yellow,Winter,3.2,No,Standard,No,28,Cash,Annually,365
3223,45,Middle-aged,Female,Sunglasses,Accessories,84,Texas,South,S,Maroon,Fall,4.6,No,Store Pickup,No,22,PayPal,Quarterly,90
3224,68,Senior,Female,Shirt,Clothing,65,Montana,West,S,Gray,Spring,3.9,No,Standard,No,36,Venmo,Bi-Weekly,14
3225,37,Adult,Female,Hoodie,Clothing,80,Delaware,South,L,Indigo,Winter,2.7,No,Free Shipping,No,18,PayPal,Monthly,30
3226,53,Middle-aged,Female,Blouse,Clothing,98,New Hampshire,Northeast,M,Pink,Fall,3,No,Store Pickup,No,31,Credit Card,Weekly,7
3227,57,Middle-aged,Female,Sneakers,Footwear,71,Minnesota,Midwest,XL,Beige,Spring,3.3,No,Next Day Air,No,38,Bank Transfer,Fortnightly,14
3228,28,Young Adult,Female,Scarf,Accessories,69,Alaska,West,XL,White,Fall,2.7,No,Free Shipping,No,42,Debit Card,Quarterly,90
3229,37,Adult,Female,Jewelry,Accessories,95,Connecticut,Northeast,M,Yellow,Spring,4.6,No,2-Day Shipping,No,27,PayPal,Annually,365
3230,54,Middle-aged,Female,Pants,Clothing,67,Connecticut,Northeast,M,Teal,Fall,2.7,No,Express,No,24,Cash,Monthly,30
3231,49,Middle-aged,Female,Sneakers,Footwear,49,Kansas,Midwest,M,Olive,Summer,2.5,No,Next Day Air,No,38,Debit Card,Annually,365
3232,62,Senior,Female,Shoes,Footwear,97,Nevada,West,M,Maroon,Winter,4.4,No,Free Shipping,No,9,Credit Card,Annually,365
3233,45,Middle-aged,Female,T-shirt,Clothing,34,Massachusetts,Northeast,M,White,Spring,4,No,Next Day Air,No,19,Bank Transfer,Monthly,30
3234,45,Middle-aged,Female,Belt,Accessories,74,Indiana,Midwest,M,Lavender,Fall,3.8,No,Express,No,11,Debit Card,Bi-Weekly,14
3235,49,Middle-aged,Female,Jewelry,Accessories,96,Washington,West,M,Black,Winter,2.5,No,2-Day Shipping,No,16,Debit Card,Quarterly,90
3236,27,Young Adult,Female,Belt,Accessories,68,Kansas,Midwest,M,Green,Summer,4,No,Free Shipping,No,18,Venmo,Monthly,30
3237,63,Senior,Female,Belt,Accessories,84,South Carolina,South,L,Olive,Fall,4.1,No,Next Day Air,No,8,Cash,Monthly,30
3238,61,Senior,Female,T-shirt,Clothing,57,Vermont,Northeast,M,Gray,Summer,2.8,No,Express,No,4,Cash,Weekly,7
3239,25,Young Adult,Female,Sneakers,Footwear,84,Wyoming,West,XL,Teal,Fall,3.4,No,2-Day Shipping,No,37,Cash,Quarterly,90
3240,33,Adult,Female,Sunglasses,Accessories,32,Colorado,West,M,Charcoal,Fall,2.7,No,2-Day Shipping,No,30,Cash,Monthly,30
3241,56,Middle-aged,Female,Sandals,Footwear,37,West Virginia,South,M,Violet,Fall,3.8,No,2-Day Shipping,No,37,Bank Transfer,Monthly,30
3242,50,Middle-aged,Female,Handbag,Accessories,58,Connecticut,Northeast,M,Lavender,Summer,4.4,No,Store Pickup,No,30,PayPal,Quarterly,90
3243,45,Middle-aged,Female,Socks,Clothing,74,Oregon,West,S,Beige,Fall,2.8,No,Express,No,17,Venmo,Weekly,7
3244,45,Middle-aged,Female,Hoodie,Clothing,99,Idaho,West,L,Black,Summer,5,No,Store Pickup,No,11,Bank Transfer,Every 3 Months,90
3245,65,Senior,Female,Sweater,Clothing,81,Arkansas,South,M,Black,Fall,4.7,No,Express,No,42,Credit Card,Annually,365
3246,63,Senior,Female,Pants,Clothing,76,Kansas,Midwest,M,Purple,Fall,3.2,No,Next Day Air,No,20,Cash,Weekly,7
3247,70,Senior,Female,Sneakers,Footwear,98,Michigan,Midwest,M,Magenta,Summer,2.9,No,Store Pickup,No,37,Cash,Monthly,30
3248,53,Middle-aged,Female,Gloves,Accessories,91,Arkansas,South,M,Teal,Summer,3.7,No,Express,No,12,PayPal,Fortnightly,14
3249,22,Young Adult,Female,T-shirt,Clothing,79,Pennsylvania,Northeast,S,Teal,Summer,4.2,No,Free Shipping,No,41,Bank Transfer,Quarterly,90
3250,26,Young Adult,Female,Backpack,Accessories,83,Virginia,South,M,Pink,Summer,3.4,No,Express,No,32,Credit Card,Quarterly,90
3251,23,Young Adult,Female,Coat,Outerwear,90,Minnesota,Midwest,M,Teal,Spring,2.9,No,2-Day Shipping,No,15,Venmo,Weekly,7
3252,25,Young Adult,Female,Coat,Outerwear,20,Nevada,West,M,Gold,Winter,3.7,No,Standard,No,39,Venmo,Quarterly,90
3253,69,Senior,Female,Sandals,Footwear,21,Montana,West,L,Brown,Spring,2.7,No,Store Pickup,No,48,Credit Card,Fortnightly,14
3254,36,Adult,Female,Backpack,Accessories,60,Nebraska,Midwest,M,Brown,Fall,3.2,No,2-Day Shipping,No,8,Venmo,Fortnightly,14
3255,21,Young Adult,Female,Sweater,Clothing,31,Indiana,Midwest,S,Magenta,Winter,4.9,No,Store Pickup,No,11,Bank Transfer,Every 3 Months,90
3256,57,Middle-aged,Female,Shorts,Clothing,40,New Jersey,Northeast,M,Black,Fall,2.8,No,Next Day Air,No,36,Bank Transfer,Monthly,30
3257,60,Senior,Female,Sunglasses,Accessories,26,Wisconsin,Midwest,L,Teal,Winter,4.7,No,Free Shipping,No,50,Venmo,Every 3 Months,90
3258,44,Adult,Female,Shirt,Clothing,98,Minnesota,Midwest,M,Brown,Fall,3.3,No,Express,No,39,Venmo,Every 3 Months,90
3259,31,Young Adult,Female,Shoes,Footwear,51,New Jersey,Northeast,M,Magenta,Spring,4.3,No,Express,No,11,Credit Card,Bi-Weekly,14
3260,57,Middle-aged,Female,Hat,Accessories,95,Oklahoma,South,XL,Indigo,Fall,3.7,No,2-Day Shipping,No,5,Debit Card,Every 3 Months,90
3261,39,Adult,Female,Scarf,Accessories,36,Wisconsin,Midwest,M,Violet,Summer,4.5,No,2-Day Shipping,No,7,Credit Card,Annually,365
3262,48,Middle-aged,Female,Belt,Accessories,52,Rhode Island,Northeast,L,Cyan,Winter,3.4,No,Store Pickup,No,50,Debit Card,Weekly,7
3263,42,Adult,Female,T-shirt,Clothing,35,Indiana,Midwest,M,Violet,Spring,2.7,No,Standard,No,21,Cash,Every 3 Months,90
3264,56,Middle-aged,Female,Shorts,Clothing,68,Vermont,Northeast,S,Black,Fall,4.4,No,Express,No,31,Debit Card,Fortnightly,14
3265,28,Young Adult,Female,Pants,Clothing,50,Maine,Northeast,S,Charcoal,Winter,4,No,Express,No,39,Cash,Bi-Weekly,14
3266,40,Adult,Female,Sunglasses,Accessories,100,Alabama,South,M,White,Winter,3.2,No,Express,No,28,Credit Card,Fortnightly,14
3267,49,Middle-aged,Female,Coat,Outerwear,74,Alabama,South,S,Gray,Winter,4.2,No,Next Day Air,No,33,Bank Transfer,Weekly,7
3268,37,Adult,Female,Hoodie,Clothing,45,Idaho,West,L,Pink,Winter,3,No,Store Pickup,No,42,Credit Card,Quarterly,90
3269,22,Young Adult,Female,Dress,Clothing,97,Arkansas,South,M,Cyan,Fall,2.8,No,Free Shipping,No,5,Bank Transfer,Every 3 Months,90
3270,27,Young Adult,Female,Blouse,Clothing,60,Ohio,Midwest,M,Blue,Winter,4.9,No,Express,No,25,Cash,Monthly,30
